id,pdf,image,clicks,impressions,text,url,spend_amount,spend_currency,created,ended
89,data/2016-08/P(1)0001864.pdf,images/0089.png,9,172,"Two years have passed since August 11, 2014, the date, when 25-year-old
Ezell Ford was mur Justice For Ezell Ford, Jesse Romero and Donnell
Thompson

",https://www.facebook.com/events/1051176154917933/,147.23,RUB,2016-08-29T00:27:53-07:00,2016-09-03T07:04:49-07:00
90,data/2016-08/P(1)0001866.pdf,images/0090.png,103,3477,"Two years have passed since August 11, 2014, the date, when 25-year-old

Ezell Ford was mur Justice For Ezell Ford, Jesse Romero and Donnell
Thompson

",https://www.facebook.com/events/1051176154917933/,3849.25,RUB,2016-08-29T05:11:27-07:00,2016-09-03T07:04:49-07:00
91,data/2016-03/P(1)0001231.pdf,images/0091.png,1499,49978,"We don’t want to honor racism, slavery and hatred. This is what Confederate
Heritage is. Not My Heritage Rally

",https://www.facebook.com/events/227388350945080/,13661.08,RUB,2016-03-15T08:02:45-07:00,
92,data/2015-07/P(1)0001868.pdf,images/0092.png,27,608,"Fast-growing black community. Latest news and everyday updates.

",https://www.facebook.com/BlaCk-Matters-1579673598947501/,445.30,RUB,2015-07-10T01:03:03-07:00,
93,data/2015-11/P(1)0001870.pdf,images/0093.png,922,17231,"A Year Without Justice for Tamir Rice. Join the meeting! A Year Without
Justice for Tamir Rice

",https://www.facebook.com/events/1486230091674577/,3988.68,RUB,2015-11-19T23:59:53-08:00,
94,data/2015-07/P(1)0001872.pdf,images/0094.png,0,0,"Keeping eye on our brother's cases and much more
",https://www.facebook.com/blackmattersus/,0.00,USD,2015-07-13T07:17:59-07:00,
95,data/2015-07/P(1)0001874.pdf,images/0095.png,4366,69296,"Keeping eye on our brother's cases and much more
",https://www.facebook.com/blackmattersus/,20446.19,RUB,2015-07-13T07:20:58-07:00,
96,data/2016-04/P(1)0001876.pdf,images/0096.png,2813,54463,"Counter-protest against 'White Power' Confederate rally at Stone Mountain
Not My Heritage

",https://www.facebook.com/events/1579032272388106/,14912.81,RUB,2016-04-06T08:41:45-07:00,2016-04-24T22:41:00-07:00
97,data/2016-05/P(1)0000034.pdf,images/0097.png,2603,74257,"Get breaking news and analysis on the life of African American community in
the US. Black Matters Black Matters This Is What Being “Confident In Ones
Blackness” Means To Some White Conservatives Black Matters Life
Expectancy For Black Americans Increase Black Matters Police Brutality
Videos Change How Black Men Live Black Matters

",https://blackmattersus.com/,5241.60,RUB,2016-05-10T07:26:47-07:00,
98,data/2016-06/P(1)0000036.pdf,images/0098.png,0,0,"Get breaking news and analysis on the life of African American community in
the US. Black Matters Black Matters This Is What Being “Confident In Ones
Blackness” Means To Some White Conservatives Black Matters Life
Expectancy For Black Americans Increase Black Matters Police Brutality
Videos Change How Black Men Live Black Matters

",https://blackmattersus.com/,0.00,USD,2016-06-23T06:07:51-07:00,
99,data/2016-06/P(1)0000038.pdf,images/0099.png,0,0,"Get breaking news and analysis on the life of African American community in
the US. Black Matters Black Matters

",https://blackmattersus.com/,0.00,USD,2016-06-23T06:11:47-07:00,
100,data/2015-07/P(1)0001878.pdf,images/0100.png,0,0,"Keeping eye on our brother's cases and much more
",https://www.facebook.com/blackmattersus/,0.00,USD,2015-07-13T07:18:00-07:00,
101,data/2015-07/P(1)0001880.pdf,images/0101.png,5155,79112,"Keeping eye on our brother's cases and much more
",https://www.facebook.com/blackmattersus/,23298.73,RUB,2015-07-13T07:20:58-07:00,
102,data/2016-07/P(1)0001882.pdf,images/0102.png,2775,37821,"Almost 2 years have passed since the death of Eric Garner, a father of 6, who
was violentl Rally In Memory Of Eric Garner

",https://www.facebook.com/events/1085290071563825/,12485.17,RUB,2016-07-06T03:03:43-07:00,2016-07-17T03:03:41-07:00
103,data/2016-07/P(1)0001884.pdf,images/0103.png,0,0,"Almost 2 years have passed since the death of Eric Garner, a father of 6, who
was violentl Rally In Memory Of Eric Garner

",https://www.facebook.com/events/1085290071563825/,0.00,USD,2016-07-28T06:40:03-07:00,2016-07-17T03:03:41-07:00
104,data/2016-08/P(1)0001886.pdf,images/0104.png,0,0,"Almost 2 years have passed since the death of Eric Garner, a father of 6, who
was violentl Rally In Memory Of Eric Garner

",https://www.facebook.com/events/1085290071563825/,0.00,USD,2016-08-04T07:24:02-07:00,2016-07-17T03:03:41-07:00
105,data/2015-10/P(1)0001888.pdf,images/0105.png,109,917,"Black Matters. Black community.
",https://www.facebook.com/blackmattersus/,227.80,RUB,2015-10-06T08:24:59-07:00,
106,data/2015-11/P(1)0001890.pdf,images/0106.png,35,1002,"Black Matters. Black community.
",https://www.facebook.com/blackmattersus/,95.01,RUB,2015-11-05T23:17:06-08:00,
107,data/2016-06/P(1)0001892.pdf,images/0107.png,64,1879,"Come support an innocent man who is on death row. Kevin Cooper has been
in prison since 19 Free Kevin Cooper!

",https://www.facebook.com/events/983667495074239/,1495.20,RUB,2016-06-10T02:08:55-07:00,2016-06-15T02:08:52-07:00
108,data/2016-03/P(1)0001894.pdf,images/0108.png,261,9306,"We don’t want to honor racism, slavery and hatred. Sand ur ground -join the
rally! Not My Heritage Rally

",https://www.facebook.com/events/227388350945080/,2840.20,RUB,2016-03-18T07:55:46-07:00,2016-03-25T07:55:00-07:00
109,data/2016-06/P(1)0000040.pdf,images/0109.png,2218,34545,"Get breaking news and analysis on the life of African American community in
the US. Black Matters Justice? I don't think so! Black Matters

",https://blackmattersus.com/,3525.68,RUB,2016-06-23T06:05:12-07:00,
110,data/2015-07/P(1)0001896.pdf,images/0110.png,0,0,"Join us because we care. Black Matters!
",https://www.facebook.com/blackmattersus/,0.00,USD,2015-07-13T07:13:41-07:00,
111,data/2015-07/P(1)0001898.pdf,images/0111.png,7173,113435,"Join us because we care. Black Matters!
",https://www.facebook.com/blackmattersus/,31741.49,RUB,2015-07-13T07:20:58-07:00,
112,data/2016-04/P(1)0000042.pdf,images/0112.png,117,3086,"Get breaking news of African American community in the US!
",https://www.facebook.com/BlaCk-Matters-1579673598947501/,271.00,RUB,2016-04-12T07:44:27-07:00,
113,data/2015-07/P(1)0001900.pdf,,144,1468,,https://www.facebook.com/blackmattersus/,196.27,RUB,2015-07-14T06:14:06-07:00,2015-07-15T06:14:05-07:00
114,data/2015-07/P(1)0001901.pdf,,151,1236,"Man Dies After Police Use Pepper Spray During Arrest In Alabama

A man in Alabama collapsed and died after officers sprayed him with pepper
spray while arresting him after a chase, Tuscaloosa police said Saturday.

Police said Ware ran into nearby woods and struggled with officers when they
caught up with him. Officers sprayed him with oleoresin capsicum, more
commonly known as pepper spray, according to police. The Chemical agent
debilitates a person by causing temporary blindness and irritating a person's
nose and throat.

The six officers who were involved in Ware's case will remain on duty during
an investigation, according to police. Officials said police car dash cam and
body camera footage of the incident would be released after that
investigation.

This tragedy happen accidentally, and probably the police officers didn't wish
death upon him, because they tried to give him first aid. However, the man is
dead and there is no Chance to rewind and bring him back. He's gone forever,
but the cops will remain on duty and get away with this murder. Is this
acceptable?

We will know about he process of detention after the investigation is over.
Let's wait and keep our eyes open. Black Lives Matter!

",https://www.facebook.com/BlaCk-Matters-1579673598947501/,303.30,RUB,2015-07-14T06:13:31-07:00,2015-07-16T06:13:30-07:00
115,data/2015-07/P(1)0001902.pdf,,46,584,"Have you ever been mistreated or abused by racist police officers?
Do you want you story to be read by thousands of people?

We can make this happen easily! We can post your story in our
communitylt's very important to us, because black people should stop
struggling with racism and police brutality.

If we all speak out - we can do it! We can obtain justice and equality.
You can send your story to blackmattersus@gmail.com or you can message
us via Facebook anonym or not.

We are not to judge, we are to share experience and support each other. So
don't be shy and help the black community. United we stand!

",https://www.facebook.com/BlaCk-Matters-1579673598947501/,218.95,RUB,2015-07-14T06:10:21-07:00,2015-07-16T06:10:21-07:00
116,data/2015-07/P(1)0001903.pdf,,1003,9042,"Unarmed Black Man On A Horse Allegedly Strangled To Death By White Cop
In Mississippi

One of the last things that Jonathan Sanders, an unarmed black man,
reportedly said before he died was, “Let me go. I can’t breathe.” On
Wednesday night, a white police officer in the small town of Stonewall,
Mississippi allegedly strangled Sanders, a 39-year-old black horseman, with a
flashlight before killing him in view of his family members.

Officer Kevin Herrington pulled Sanders off a horse and choked him with a
flashlight, Sander’s attorney, Stewart Parrish, initially told an ABC affiliate.
Parrish |ater Clarified that those allegations came from family members who
witnessed the death. Parrish said that Sanders experienced “some kind of

asphyxiation” during the altercation.
Sanders died on the scene and leaves behind two Children.

The last words of Eric garner were ""I can't breathe,"" the last words of
Jonathan Sanders were ""I can't breathe, let me go"". Biting irony, isn't it?
Since when is it illegal to train your horse in Close propinquity to your house?
America was always (and it is now) a police state for black people.

",https://www.facebook.com/BlaCk-Matters-1579673598947501/,1615.11,RUB,2015-07-13T07:20:12-07:00,2015-07-17T07:20:00-07:00
117,data/2015-07/P(1)0001904.pdf,,7,45,"""I can‘t breathe"" symbolize an anger and frustration over the relationship
between law enforcement and black people in America.

",https://www.facebook.com/BlaCk-Matters-1579673598947501/,10.31,RUB,2015-07-16T02:22:00-07:00,2015-07-18T02:22:00-07:00
118,data/2015-07/P(1)0001905.pdf,,18,327,"Ta-Nehisi Coates on growing up in West Baltimore

The famous African-Amerioan writer Ta-Nehisi Coates grew up in West
Baltimore with people who lost a Child whether to the streets, to guns or to jail.
Today, his goal is to protect his son from the different forms of violence that
he experienced in school and on the streets.

People of color have been dealing with injustice ever since they crossed the
North American continent. For instance, in West Baltimore, Ta-Nehisi was
trained not to go to the neighborhoods unless you know this place. He was
told that you cannot tolerate anybody attempting any physically violent threat
to you. Moreover, his mom was feared that her Children would get arrested.

What does it mean? Undoubtedly, black Americans were afraid of police,
improper procedure, injustice or what is worse, being killed by police officer.
That‘s why the nationwide furor over the growing number of unarmed black
men fatally shot by police officers has put the public on a new trend in
America. In fact, this new trend caused disproportionate number of unarmed
people of color killed by police.

How dangerous is to live in your area today?
",https://www.facebook.com/BlaCk-Matters-1579673598947501/,157.72,RUB,2015-07-15T08:23:22-07:00,2015-07-16T08:23:21-07:00
119,data/2015-07/P(1)0001906.pdf,,45,672,"Black Church vandalized for the third time in a row on Florida's Space
Coast.Was it a hate-crime?

A predominantly Melbourne black Church was vandalized for the third time in
six months. According to the Melbourne Police Department, the vandal
bought axes to Chop through access points to get in. Church Bishop
Jacquelyn Gordon said that the Church was in the process of development
since they moved two years ago into 125,000 foot industrial complex.

Moreover, the message “88 Charleston 2” was found on the car nearby the
Church, which raised concerns about Church security. 88 Charleston 2

indicates the tragedy in Charleston when nine people were shot to death by
white supremacist Dylanh Roof at Emanuel AME Church. Before, the Church

members found the words ""We see u"" that were painted in the radical emblem
of the Nazi party swastika.

How many hateful people living in America today? What of these people are
getting their hatred and racism from their parents or friends? What if it is a
hate crime? Has the government created a fund to assist this Church?

",https://www.facebook.com/BlaCk-Matters-1579673598947501/,262.75,RUB,2015-07-15T08:22:39-07:00,2015-07-16T08:22:39-07:00
120,data/2015-07/P(1)0001907.pdf,,113,1080,"Amandla Stenberg: Black Female Bodies Are Treated As Less Than Human

“Do black females lives matter, too?”

That's the big question 16-year-old Amandla Stenberg posed on Instagram on
Sunday. The powerful post broke down the cultural double standards that
plague black women every day.

“Black features are beautiful, black women are hot,” Stenberg wrote. “White
women are paragons of virtue and desire, black women are objects of
fetishism and brutality. This, at least, seems to be the mentality surrounding
black femininity and beauty in a society built upon eurocentric beauty
standards.”

Everybody knows that racism is alive and prospering in America. However, all
the news about killing black men and black teenagers, police brutality, unfair
sentences and other issues, distract us from the fact that black women are
being abused in the most violent ways. Usually they can't stand up for
themselves unlike men, so they endure and suffer.

In modern America black women experience more depression than probably
during slavery, when everything was obvious, but now racism is hidden
behind the mask of tolerance.

",https://www.facebook.com/BlaCk-Matters-1579673598947501/,331.57,RUB,2015-07-15T03:35:13-07:00,2015-07-17T03:35:13-07:00
121,data/2015-07/P(1)0001908.pdf,,181,1662,"New York City Agrees to Pay Family of Eric Garner $5.9 Million

New York City has agreed to pay the estate of Eric Garner $5.9 million to
settle a lawsuit over his death after he was placed in a Chokehold by a New
York Police Department officer.

The City didn’t admit fault in the settlement, the comptroller’s office said in
announcing the accord Monday evening.

onathan Moore, an attorney for the family, said the City made its offer of $5.9
million Monday and the Garner family, in his office, agreed unanimously to
end the case.

“There is no amount of money that would compensate them for their loss,”
Mr. Moore said. “Eric Garner is dead. He had no reason to die on that day.
Whatever you think he was doing, he shouldn’t have died.”

Yeah right, money won't bring Eric back. He's gone forever, and his his family
knows that. But anyway, it's some sort of victory. It's way better than nothing.

Rest in peace, Eric Garner. No justice, no peace.
",https://www.facebook.com/BlaCk-Matters-1579673598947501/,424.29,RUB,2015-07-15T03:34:05-07:00,2015-07-16T03:34:04-07:00
